i	j	k	temp	vel	count
3	7	10	349.08192972390566	2.0406482808754207	297
3	7	11	0.0	0.0	0
3	7	12	0.0	0.0	0
3	7	13	0.0	0.0	0
3	7	14	0.0	0.0	0
3	8	1	0.0	0.0	0
3	8	2	0.0	0.0	0
3	8	3	0.0	0.0	0
3	8	4	349.2247828095241	2.0603859825925928	189
3	8	5	350.99910369685125	2.065969272834645	254
3	8	6	351.00079829151383	2.026503780221401	271
3	8	7	351.0008089326247	2.0195407565957435	282
3	8	8	351.0007980892202	2.0266506505947963	269
3	8	9	350.9991039448827	2.0659707400787393	254
3	8	10	349.2246112962961	2.0603798360846564	189
3	8	11	0.0	0.0	0
3	8	12	0.0	0.0	0
3	8	13	0.0	0.0	0
3	8	14	0.0	0.0	0
3	9	1	0.0	0.0	0
3	9	2	0.0	0.0	0
3	9	3	0.0	0.0	0
3	9	4	347.59593203333327	1.971051553666667	30
3	9	5	350.19505344573656	2.0955800029457374	258
3	9	6	350.99910333464624	2.065982555787401	254
3	9	7	351.0007974197194	2.0518116763098586	355
3	9	8	350.9991020118117	2.065985180078739	254
3	9	9	350.19505263565895	2.0955799071705408	258
3	9	10	347.5958912666667	1.971048756333333	30
3	9	11	0.0	0.0	0
3	9	12	0.0	0.0	0
3	9	13	0.0	0.0	0
3	9	14	0.0	0.0	0
3	10	1	0.0	0.0	0
3	10	2	0.0	0.0	0
3	10	3	0.0	0.0	0
3	10	4	0.0	0.0	0
3	10	5	347.5954966666667	1.9710257646666665	30
3	10	6	349.2234109682541	2.0603289518518526	189
3	10	7	349.0812123939395	2.0406174213468034	297
3	10	8	349.22332500000005	2.0603257957671963	189
3	10	9	347.5953033	1.9710150370000001	30
3	10	10	0.0	0.0	0
3	10	11	0.0	0.0	0
3	10	12	0.0	0.0	0
3	10	13	0.0	0.0	0
3	10	14	0.0	0.0	0
3	11	1	0.0	0.0	0
3	11	2	0.0	0.0	0
3	11	3	0.0	0.0	0
3	11	4	0.0	0.0	0
3	11	5	0.0	0.0	0
3	11	6	0.0	0.0	0
3	11	7	0.0	0.0	0
3	11	8	0.0	0.0	0
3	11	9	0.0	0.0	0
3	11	10	0.0	0.0	0
3	11	11	0.0	0.0	0
3	11	12	0.0	0.0	0
3	11	13	0.0	0.0	0
3	11	14	0.0	0.0	0
3	12	1	0.0	0.0	0
3	12	2	0.0	0.0	0
3	12	3	0.0	0.0	0
3	12	4	0.0	0.0	0
3	12	5	0.0	0.0	0
3	12	6	0.0	0.0	0
3	12	7	0.0	0.0	0
3	12	8	0.0	0.0	0
3	12	9	0.0	0.0	0
3	12	10	0.0	0.0	0
3	12	11	0.0	0.0	0
3	12	12	0.0	0.0	0
3	12	13	0.0	0.0	0
3	12	14	0.0	0.0	0
3	13	1	0.0	0.0	0
3	13	2	0.0	0.0	0
3	13	3	0.0	0.0	0
3	13	4	0.0	0.0	0
3	13	5	0.0	0.0	0
3	13	6	0.0	0.0	0
3	13	7	0.0	0.0	0
3	13	8	0.0	0.0	0
3	13	9	0.0	0.0	0
3	13	10	0.0	0.0	0
3	13	11	0.0	0.0	0
3	13	12	0.0	0.0	0
3	13	13	0.0	0.0	0
3	13	14	0.0	0.0	0
3	14	1	0.0	0.0	0
3	14	2	0.0	0.0	0
3	14	3	0.0	0.0	0
3	14	4	0.0	0.0	0
3	14	5	0.0	0.0	0
3	14	6	0.0	0.0	0
3	14	7	0.0	0.0	0
3	14	8	0.0	0.0	0
3	14	9	0.0	0.0	0
3	14	10	0.0	0.0	0
3	14	11	0.0	0.0	0
3	14	12	0.0	0.0	0
3	14	13	0.0	0.0	0
3	14	14	0.0	0.0	0
4	1	1	0.0	0.0	0
4	1	2	0.0	0.0	0
4	1	3	0.0	0.0	0
4	1	4	0.0	0.0	0
4	1	5	0.0	0.0	0
4	1	6	0.0	0.0	0
4	1	7	0.0	0.0	0
4	1	8	0.0	0.0	0
4	1	9	0.0	0.0	0
4	1	10	0.0	0.0	0
4	1	11	0.0	0.0	0
4	1	12	0.0	0.0	0
4	1	13	0.0	0.0	0
4	1	14	0.0	0.0	0
4	2	1	0.0	0.0	0
4	2	2	0.0	0.0	0
4	2	3	0.0	0.0	0
4	2	4	0.0	0.0	0
4	2	5	0.0	0.0	0
4	2	6	0.0	0.0	0
4	2	7	0.0	0.0	0
4	2	8	0.0	0.0	0
4	2	9	0.0	0.0	0
4	2	10	0.0	0.0	0
4	2	11	0.0	0.0	0
4	2	12	0.0	0.0	0
4	2	13	0.0	0.0	0
4	2	14	0.0	0.0	0
4	3	1	0.0	0.0	0
4	3	2	0.0	0.0	0
4	3	3	0.0	0.0	0
4	3	4	0.0	0.0	0
4	3	5	0.0	0.0	0
4	3	6	0.0	0.0	0
4	3	7	0.0	0.0	0
4	3	8	0.0	0.0	0
4	3	9	0.0	0.0	0
4	3	10	0.0	0.0	0
4	3	11	0.0	0.0	0
4	3	12	0.0	0.0	0
4	3	13	0.0	0.0	0
4	3	14	0.0	0.0	0
4	4	1	0.0	0.0	0
4	4	2	0.0	0.0	0
4	4	3	0.0	0.0	0
4	4	4	0.0	0.0	0
4	4	5	346.87883111538457	1.971780048076923	26
4	4	6	348.64322266511607	2.0856062286976744	215
4	4	7	348.6470825285714	2.073346195285714	350
4	4	8	348.643448651163	2.085616641860467	215
4	4	9	346.87890969230773	1.9717836246153848	26
4	4	10	0.0	0.0	0
4	4	11	0.0	0.0	0
4	4	12	0.0	0.0	0
4	4	13	0.0	0.0	0
4	4	14	0.0	0.0	0
4	5	1	0.0	0.0	0
4	5	2	0.0	0.0	0
4	5	3	0.0	0.0	0
4	5	4	346.87809173076926	1.9717353596153846	26
4	5	5	349.6131053750002	2.1259851112499994	296
4	5	6	350.9956479240511	2.138755784778482	316
4	5	7	351.00106771226416	2.1203275660613206	424
4	5	8	350.99564880696244	2.1387552883860765	316
4	5	9	349.6131203277031	2.1259856815878377	296
4	5	10	346.8783475384615	1.971750561153846	26
4	5	11	0.0	0.0	0
4	5	12	0.0	0.0	0
4	5	13	0.0	0.0	0
4	5	14	0.0	0.0	0
4	6	1	0.0	0.0	0
4	6	2	0.0	0.0	0
4	6	3	0.0	0.0	0
4	6	4	348.65163972685184	2.086265064212962	216
4	6	5	350.9962570571433	2.138434171142858	315
4	6	6	351.0010783888893	2.094660303508773	342
4	6	7	351.0010766027781	2.083083593611112	360
4	6	8	351.0010785584799	2.094666124678364	342
4	6	9	350.99625860634956	2.138432265079367	315
4	6	10	348.6517640416666	2.0862714671759246	216
4	6	11	0.0	0.0	0
4	6	12	0.0	0.0	0
4	6	13	0.0	0.0	0
4	6	14	0.0	0.0	0
4	7	1	0.0	0.0	0
4	7	2	0.0	0.0	0
4	7	3	0.0	0.0	0
4	7	4	348.6461151057142	2.0732960665428575	350
4	7	5	351.0010693773585	2.1203687578537753	424
4	7	6	351.001076941667	2.0831006330000004	360
4	7	7	351.0010784535521	2.0729372077595625	366
4	7	8	351.0010773500002	2.083098864694445	360
4	7	9	351.00106960141517	2.120371499009435	424
